Content Area,Standard Identifier,Grade Range,Min Grade,Max Grade,Course,Description
History-Social Science,HSS-7.2.5,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Overarching Standard:
HSS-7.2 Students analyze the geographic, political, economic, religious, and social structures of the civilizations of Islam in the Middle Ages.

Standard:
Describe the growth of cities and the establishment of trade routes among Asia, Africa, and Europe, the products and inventions that traveled along these routes (e.g., spices, textiles, paper, steel, new crops), and the role of merchants in Arab society."
History-Social Science,HSS-7.2.6,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Overarching Standard:
HSS-7.2 Students analyze the geographic, political, economic, religious, and social structures of the civilizations of Islam in the Middle Ages.

Standard:
Understand the intellectual exchanges among Muslim scholars of Eurasia and Africa and the contributions Muslim scholars made to later civilizations in the areas of science, geography, mathematics, philosophy, medicine, art, and literature."
History-Social Science,HSS-7.3,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Standard:
Students analyze the geographic, political, economic, religious, and social structures of the civilizations of China in the Middle Ages."
History-Social Science,HSS-7.3.1,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Overarching Standard:
HSS-7.3 Students analyze the geographic, political, economic, religious, and social structures of the civilizations of China in the Middle Ages.

Standard:
Describe the reunification of China under the Tang Dynasty and reasons for the spread of Buddhism in Tang China, Korea, and Japan."
History-Social Science,HSS-7.3.2,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Overarching Standard:
HSS-7.3 Students analyze the geographic, political, economic, religious, and social structures of the civilizations of China in the Middle Ages.

Standard:
Describe agricultural, technological, and commercial developments during the Tang and Sung periods."
History-Social Science,HSS-7.3.3,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Overarching Standard:
HSS-7.3 Students analyze the geographic, political, economic, religious, and social structures of the civilizations of China in the Middle Ages.

Standard:
Analyze the influences of Confucianism and changes in Confucian thought during the Sung and Mongol periods."
History-Social Science,HSS-7.3.4,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Overarching Standard:
HSS-7.3 Students analyze the geographic, political, economic, religious, and social structures of the civilizations of China in the Middle Ages.

Standard:
Understand the importance of both overland trade and maritime expeditions between China and other civilizations in the Mongol Ascendancy and Ming Dynasty."
History-Social Science,HSS-7.3.5,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Overarching Standard:
HSS-7.3 Students analyze the geographic, political, economic, religious, and social structures of the civilizations of China in the Middle Ages.

Standard:
Trace the historic influence of such discoveries as tea, the manufacture of paper, woodblock printing, the compass, and gunpowder."
History-Social Science,HSS-7.3.6,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Overarching Standard:
HSS-7.3 Students analyze the geographic, political, economic, religious, and social structures of the civilizations of China in the Middle Ages.

Standard:
Describe the development of the imperial state and the scholar-official class."
History-Social Science,HSS-7.4,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Standard:
Students analyze the geographic, political, economic, religious, and social structures of the sub-Saharan civilizations of Ghana and Mali in Medieval Africa."
History-Social Science,HSS-7.4.1,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Overarching Standard:
HSS-7.4 Students analyze the geographic, political, economic, religious, and social structures of the sub-Saharan civilizations of Ghana and Mali in Medieval Africa.

Standard:
Study the Niger River and the relationship of vegetation zones of forest, savannah, and desert to trade in gold, salt, food, and slaves; and the growth of the Ghana and Mali empires."
History-Social Science,HSS-7.4.2,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Overarching Standard:
HSS-7.4 Students analyze the geographic, political, economic, religious, and social structures of the sub-Saharan civilizations of Ghana and Mali in Medieval Africa.

Standard:
Analyze the importance of family, labor specialization, and regional commerce in the development of states and cities in West Africa."
History-Social Science,HSS-7.4.3,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Overarching Standard:
HSS-7.4 Students analyze the geographic, political, economic, religious, and social structures of the sub-Saharan civilizations of Ghana and Mali in Medieval Africa.

Standard:
Describe the role of the trans-Saharan caravan trade in the changing religious and cultural characteristics of West Africa and the influence of Islamic beliefs, ethics, and law."
History-Social Science,HSS-7.4.4,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Overarching Standard:
HSS-7.4 Students analyze the geographic, political, economic, religious, and social structures of the sub-Saharan civilizations of Ghana and Mali in Medieval Africa.

Standard:
Trace the growth of the Arabic language in government, trade, and Islamic scholarship in West Africa."
History-Social Science,HSS-7.4.5,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Overarching Standard:
HSS-7.4 Students analyze the geographic, political, economic, religious, and social structures of the sub-Saharan civilizations of Ghana and Mali in Medieval Africa.

Standard:
Describe the importance of written and oral traditions in the transmission of African history and culture."
History-Social Science,HSS-7.5,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Standard:
Students analyze the geographic, political, economic, religious, and social structures of the civilizations of Medieval Japan."
History-Social Science,HSS-7.5.1,7,7,7,"World History and Geography: Medieval and Early Modern Times, Grade 7","Overarching Standard:
HSS-7.5 Students analyze the geographic, political, economic, religious, and social structures of the civilizations of Medieval Japan.

Standard:
Describe the significance of Japan's proximity to China and Korea and the intellectual, linguistic, religious, and philosophical influence of those countries on Japan."
