Content Area,Standard Identifier,Grade Range,Min Grade,Max Grade,Domain,Discipline,Conceptual Category,Description
Mathematics,A-CED.4,7-12	,7,12,Creating Equations,Algebra I,Algebra,"Cluster:
Create equations that describe numbers or relationships. [Linear, quadratic, and exponential (integer inputs only); for A.CED.3 linear only]

Standard:
Rearrange formulas to highlight a quantity of interest, using the same reasoning as in solving equations. For example, rearrange Ohm's law V = IR to highlight resistance R. *"
Mathematics,A-REI.1,7-12	,7,12,Reasoning with Equations and Inequalities,Algebra I,Algebra,"Cluster:
Understand solving equations as a process of reasoning and explain the reasoning. [Master linear; learn as general principle.]

Standard:
Explain each step in solving a simple equation as following from the equality of numbers asserted at the previous step, starting from the assumption that the original equation has a solution. Construct a viable argument to justify a solution method."
Mathematics,A-REI.1,7-12	,7,12,Reasoning with Equations and Inequalities,Math I,Algebra,"Cluster:
Understand solving equations as a process of reasoning and explain the reasoning. [Master linear; learn as general principle.]

Standard:
Explain each step in solving a simple equation as following from the equality of numbers asserted at the previous step, starting from the assumption that the original equation has a solution. Construct a viable argument to justify a solution method."
Mathematics,A-REI.10,7-12	,7,12,Reasoning with Equations and Inequalities,Math I,Algebra,"Cluster:
Represent and solve equations and inequalities graphically. [Linear and exponential; learn as general principle.]

Standard:
Understand that the graph of an equation in two variables is the set of all its solutions plotted in the coordinate plane, often forming a curve (which could be a line)."
Mathematics,A-REI.10,7-12	,7,12,Reasoning with Equations and Inequalities,Algebra I,Algebra,"Cluster:
Represent and solve equations and inequalities graphically. [Linear and exponential; learn as general principle.]

Standard:
Understand that the graph of an equation in two variables is the set of all its solutions plotted in the coordinate plane, often forming a curve (which could be a line)."
Mathematics,A-REI.11,7-12	,7,12,Reasoning with Equations and Inequalities,Algebra I,Algebra,"Cluster:
Represent and solve equations and inequalities graphically. [Linear and exponential; learn as general principle.]

Standard:
Explain why the x-coordinates of the points where the graphs of the equations y = f(x) and y = g(x) intersect are the solutions of the equation f(x) = g(x); find the solutions approximately, e.g., using technology to graph the functions, make tables of values, or find successive approximations. Include cases where f(x) and/or g(x) are linear, polynomial, rational, absolute value, exponential, and logarithmic functions. *"
Mathematics,A-REI.11,7-12	,7,12,Reasoning with Equations and Inequalities,Math I,Algebra,"Cluster:
Represent and solve equations and inequalities graphically. [Linear and exponential; learn as general principle.]

Standard:
Explain why the x-coordinates of the points where the graphs of the equations y = f(x) and y = g(x) intersect are the solutions of the equation f(x) = g(x); find the solutions approximately, e.g., using technology to graph the functions, make tables of values, or find successive approximations. Include cases where f(x) and/or g(x) are linear, polynomial, rational, absolute value, exponential, and logarithmic functions. *"
Mathematics,A-REI.12,7-12	,7,12,Reasoning with Equations and Inequalities,Math I,Algebra,"Cluster:
Represent and solve equations and inequalities graphically. [Linear and exponential; learn as general principle.]

Standard:
Graph the solutions to a linear inequality in two variables as a half-plane (excluding the boundary in the case of a strict inequality), and graph the solution set to a system of linear inequalities in two variables as the intersection of the corresponding half-planes."
Mathematics,A-REI.12,7-12	,7,12,Reasoning with Equations and Inequalities,Algebra I,Algebra,"Cluster:
Represent and solve equations and inequalities graphically. [Linear and exponential; learn as general principle.]

Standard:
Graph the solutions to a linear inequality in two variables as a half-plane (excluding the boundary in the case of a strict inequality), and graph the solution set to a system of linear inequalities in two variables as the intersection of the corresponding half-planes."
Mathematics,A-REI.3,7-12	,7,12,Reasoning with Equations and Inequalities,Algebra I,Algebra,"Cluster:
Solve equations and inequalities in one variable. [Linear inequalities; literal equations that are linear in the variables being solved for; quadratics with real solutions]

Standard:
Solve linear equations and inequalities in one variable, including equations with coefficients represented by letters."
Mathematics,A-REI.3,7-12	,7,12,Reasoning with Equations and Inequalities,Math I,Algebra,"Cluster:
Solve equations and inequalities in one variable.

Standard:
Solve linear equations and inequalities in one variable, including equations with coefficients represented by letters. [Linear inequalities; literal equations that are linear in the variables being solved for; exponential of a form, such as 2^x = 1/16.]"
Mathematics,A-REI.3.1,7-12	,7,12,Reasoning with Equations and Inequalities,Math I,Algebra,"Cluster:
Solve equations and inequalities in one variable.

Standard:
Solve one-variable equations and inequalities involving absolute value, graphing the solutions and interpreting them in context. CA"
